Date,Open,High,Low,Close,Adj Close,Volume,Stock/Index
2023-10-09,588.75,588.75,581.5999755859375,585.0,575.350341796875,220637,State Bank of India
2023-10-10,586.4000244140625,594.9000244140625,585.7999877929688,591.5999755859375,581.8414916992188,188509,State Bank of India
2023-10-11,596.2999877929688,596.9000244140625,587.75,588.2999877929688,578.5958862304688,222771,State Bank of India
2023-10-12,591.7000122070312,592.9500122070312,585.0,586.2000122070312,576.5305786132812,196449,State Bank of India
2023-10-13,578.7999877929688,581.3499755859375,575.0,576.1500244140625,566.6463623046875,1136896,State Bank of India
2023-10-16,576.1500244140625,578.75,571.5499877929688,575.7000122070312,566.2037963867188,539887,State Bank of India
2023-10-17,578.0,579.9500122070312,575.2000122070312,576.4000244140625,566.8922729492188,421451,State Bank of India
2023-10-18,577.0499877929688,579.2000122070312,569.4500122070312,572.6500244140625,563.2041015625,317937,State Bank of India
2023-10-19,570.5,573.7999877929688,567.0499877929688,571.25,561.8271484375,365001,State Bank of India
2023-10-20,570.0,570.25,562.1500244140625,563.25,553.9591064453125,908786,State Bank of India
2023-10-23,563.25,566.0,551.0499877929688,553.0499877929688,543.9273681640625,568113,State Bank of India
2023-10-25,558.0999755859375,560.7999877929688,553.6500244140625,556.3499755859375,547.1729125976562,646354,State Bank of India
2023-10-26,552.6500244140625,552.6500244140625,543.1500244140625,547.1500244140625,538.1246948242188,825405,State Bank of India
2023-10-27,552.8499755859375,562.5,549.8499755859375,561.0,551.7462158203125,838984,State Bank of India
2023-10-30,562.3499755859375,566.7000122070312,556.5999755859375,565.0499877929688,555.7294311523438,242414,State Bank of India
2023-10-31,568.4500122070312,569.5999755859375,563.0999755859375,565.3499755859375,556.0244750976562,172015,State Bank of India
2023-11-01,567.0499877929688,569.7000122070312,563.9000244140625,566.2000122070312,556.8604736328125,426099,State Bank of India
2023-11-02,571.7000122070312,575.2999877929688,567.75,571.9000244140625,562.4664916992188,473859,State Bank of India
2023-11-03,576.0,579.25,573.4500122070312,578.1500244140625,568.6134033203125,1406672,State Bank of India
2023-11-06,583.0,583.0,573.2000122070312,574.4000244140625,564.9252319335938,1882539,State Bank of India
2023-11-07,575.0,582.0,572.6500244140625,580.7999877929688,571.2196044921875,1417477,State Bank of India
2023-11-08,581.0499877929688,582.5,579.0,580.2000122070312,570.6295776367188,924515,State Bank of India
2023-11-09,580.5,581.9000244140625,576.5999755859375,578.75,569.2034301757812,650487,State Bank of India
2023-11-10,578.6500244140625,580.3499755859375,575.4000244140625,579.4000244140625,569.8427734375,601607,State Bank of India
2023-11-13,581.75,582.5,575.2000122070312,581.3499755859375,571.7605590820312,1062610,State Bank of India
2023-11-15,586.25,589.0,582.5999755859375,584.6500244140625,575.0061645507812,553483,State Bank of India
2023-11-16,584.6500244140625,588.0,583.0,584.4000244140625,574.76025390625,183402,State Bank of India
2023-11-17,577.75,577.75,562.5,563.1500244140625,553.8607788085938,1489564,State Bank of India
2023-11-20,565.4500122070312,566.7999877929688,560.4500122070312,563.7000122070312,554.4017333984375,618773,State Bank of India
2023-11-21,565.4500122070312,566.7000122070312,561.0,561.4000244140625,552.1396484375,274813,State Bank of India
2023-11-22,562.0499877929688,564.5,555.25,559.0999755859375,549.8775634765625,358645,State Bank of India
2023-11-23,560.5,563.4500122070312,558.3499755859375,559.9500122070312,550.7135620117188,434822,State Bank of India
2023-11-24,562.5499877929688,562.5499877929688,559.2999877929688,560.2999877929688,551.0578002929688,808295,State Bank of India
2023-11-28,562.5,565.2000122070312,561.0999755859375,564.5499877929688,555.2376708984375,453783,State Bank of India
2023-11-29,567.2999877929688,569.0,565.0499877929688,568.5,559.12255859375,648986,State Bank of India
2023-11-30,570.5,570.5,563.5499877929688,564.7000122070312,555.38525390625,292583,State Bank of India
2023-12-01,568.25,574.1500244140625,566.9500122070312,571.8499755859375,562.417236328125,800596,State Bank of India
2023-12-04,583.3499755859375,596.0,583.3499755859375,594.6500244140625,584.8411865234375,3410622,State Bank of India
2023-12-05,594.6500244140625,611.3499755859375,594.6500244140625,608.4000244140625,598.3643798828125,951698,State Bank of India
2023-12-06,612.0,613.75,604.4000244140625,608.0999755859375,598.0692749023438,1118736,State Bank of India
2023-12-07,608.1500244140625,612.7999877929688,604.7000122070312,611.8499755859375,601.7574462890625,373957,State Bank of India
2023-12-08,610.9000244140625,616.5999755859375,605.2999877929688,614.0,603.8720092773438,1453429,State Bank of India
2023-12-11,614.9500122070312,619.7999877929688,613.25,614.3499755859375,604.2161865234375,820051,State Bank of India
2023-12-12,617.8499755859375,617.8499755859375,610.8499755859375,612.3499755859375,602.2492065429688,597252,State Bank of India
2023-12-13,614.2000122070312,620.5,611.7000122070312,619.8499755859375,609.62548828125,339493,State Bank of India
2023-12-14,625.2999877929688,627.5499877929688,622.3499755859375,623.5499877929688,613.2644653320312,788104,State Bank of India
2023-12-15,626.1500244140625,649.9500122070312,619.9000244140625,648.4000244140625,637.70458984375,1121894,State Bank of India
2023-12-18,647.4000244140625,655.5499877929688,642.25,648.8499755859375,638.1470947265625,1806923,State Bank of India
2023-12-19,649.0,659.5,640.2999877929688,655.5999755859375,644.7857666015625,1186201,State Bank of India
2023-12-20,659.4000244140625,660.4000244140625,633.7000122070312,636.1500244140625,625.6566772460938,1323717,State Bank of India
2023-12-21,628.25,648.75,627.2000122070312,643.9000244140625,633.27880859375,561723,State Bank of India
2023-12-22,645.4000244140625,649.4000244140625,635.25,636.6500244140625,626.1484375,1383434,State Bank of India
2023-12-26,639.8499755859375,641.2999877929688,635.7999877929688,637.9500122070312,627.4269409179688,284374,State Bank of India
2023-12-27,641.4000244140625,649.5999755859375,639.0499877929688,648.3499755859375,637.6553955078125,403417,State Bank of India
2023-12-28,650.0,653.3499755859375,646.4000244140625,651.0999755859375,640.3599853515625,483613,State Bank of India
2023-12-29,646.4500122070312,649.5,639.5499877929688,641.9500122070312,631.3609619140625,654616,State Bank of India
2023-01-02,930.0499877929688,945.0,930.0499877929688,941.4500122070312,940.7240600585938,112650,Axis Bank
2023-01-03,942.0999755859375,965.8499755859375,942.0999755859375,962.6500244140625,961.90771484375,214013,Axis Bank
2023-01-04,964.0,970.4500122070312,955.0499877929688,957.4000244140625,956.6617431640625,306491,Axis Bank
2023-01-05,963.0,963.0,938.5,949.5,948.767822265625,83261,Axis Bank
2023-01-06,948.0,950.0999755859375,934.1500244140625,939.9500122070312,939.2252197265625,78659,Axis Bank
2023-01-09,945.0,960.0,941.0999755859375,958.9000244140625,958.1605834960938,182317,Axis Bank
2023-01-10,964.1500244140625,964.1500244140625,943.0,951.9000244140625,951.166015625,142414,Axis Bank
2023-01-11,950.25,955.75,942.9000244140625,950.0,949.2674560546875,63275,Axis Bank
2023-01-12,949.9000244140625,950.3499755859375,923.8499755859375,935.3499755859375,934.6287231445312,143824,Axis Bank
2023-01-13,937.9500122070312,937.9500122070312,922.5,934.2000122070312,933.4796752929688,76031,Axis Bank
2023-01-16,942.0,942.0,911.7999877929688,913.0999755859375,912.3958740234375,147152,Axis Bank
2023-01-17,921.5999755859375,921.5999755859375,906.9500122070312,917.7000122070312,916.9923706054688,159527,Axis Bank
2023-01-18,920.0,925.25,913.0999755859375,924.0999755859375,923.3873901367188,75589,Axis Bank
2023-01-19,924.0999755859375,937.9500122070312,920.7999877929688,928.4500122070312,927.7340698242188,168914,Axis Bank
2023-01-20,933.9500122070312,934.5999755859375,924.75,930.7000122070312,929.9823608398438,71279,Axis Bank
2023-01-23,936.0,939.5999755859375,924.4000244140625,933.3499755859375,932.6302490234375,147879,Axis Bank
2023-01-24,934.25,934.2999877929688,903.75,910.0499877929688,909.3482666015625,370463,Axis Bank
2023-01-25,906.0,910.0499877929688,884.4000244140625,891.7000122070312,891.0123901367188,147679,Axis Bank
2023-01-27,893.25,893.25,851.0999755859375,873.25,872.57666015625,253435,Axis Bank
2023-01-30,869.9500122070312,885.0,846.3499755859375,871.7000122070312,871.02783203125,216998,Axis Bank
2023-01-31,872.2999877929688,879.2999877929688,861.2999877929688,871.6500244140625,870.9779052734375,119201,Axis Bank
2023-02-01,876.0,895.0,833.4000244140625,857.1500244140625,856.4890747070312,277314,Axis Bank
2023-02-02,853.9000244140625,871.8499755859375,837.9000244140625,868.4500122070312,867.7803344726562,94167,Axis Bank
2023-02-03,872.0499877929688,885.0,859.3499755859375,882.75,882.0693359375,186877,Axis Bank
2023-02-06,879.5499877929688,898.8499755859375,871.3499755859375,882.5499877929688,881.8694458007812,233304,Axis Bank
2023-02-07,885.5499877929688,888.0499877929688,871.75,878.9500122070312,878.2722778320312,96505,Axis Bank
2023-02-08,881.2000122070312,886.0,868.4500122070312,872.0999755859375,871.427490234375,82028,Axis Bank
2023-02-09,872.0999755859375,876.0499877929688,862.7000122070312,867.8499755859375,867.1807861328125,84872,Axis Bank
2023-02-10,870.1500244140625,872.2999877929688,864.2000122070312,867.1500244140625,866.4813842773438,108137,Axis Bank
2023-02-13,865.8499755859375,870.5999755859375,856.6500244140625,858.8499755859375,858.1876831054688,65404,Axis Bank
2023-02-14,860.0499877929688,871.75,854.8499755859375,870.0499877929688,869.3790893554688,110780,Axis Bank
2023-02-15,872.9500122070312,872.9500122070312,861.7999877929688,867.7999877929688,867.1307983398438,103619,Axis Bank
2023-02-16,873.0,874.0999755859375,861.0499877929688,865.1500244140625,864.48291015625,100468,Axis Bank
2023-02-17,859.2999877929688,868.0,850.0,854.5999755859375,853.9409790039062,248236,Axis Bank
2023-02-20,856.2999877929688,860.0,843.0499877929688,846.5499877929688,845.897216796875,58270,Axis Bank
2023-02-21,850.3499755859375,850.3499755859375,837.5,844.0499877929688,843.3991088867188,66794,Axis Bank
2023-02-22,841.0,843.0499877929688,830.0,833.1500244140625,832.507568359375,87244,Axis Bank
2023-02-23,833.1500244140625,848.4000244140625,830.0499877929688,845.1500244140625,844.4983520507812,93005,Axis Bank
2023-02-24,853.7999877929688,854.6500244140625,844.7000122070312,851.0499877929688,850.3937377929688,140482,Axis Bank
2023-02-27,846.5999755859375,858.1500244140625,846.0,854.4000244140625,853.7412109375,78935,Axis Bank
2023-02-28,857.0,857.5999755859375,841.0,843.7999877929688,843.1493530273438,107348,Axis Bank
2023-03-01,846.0,868.9000244140625,845.25,865.25,864.5828247070312,189513,Axis Bank
2023-03-02,872.0,872.0,844.0,845.4000244140625,844.7481079101562,208944,Axis Bank
2023-03-03,850.0,858.5499877929688,846.0,853.0499877929688,852.3922119140625,130028,Axis Bank
2023-03-06,856.5,863.7999877929688,855.8499755859375,859.4500122070312,858.7872924804688,138916,Axis Bank
2023-03-08,858.0,862.5,853.0999755859375,860.4500122070312,859.7864990234375,66848,Axis Bank
2023-03-09,863.7999877929688,874.2000122070312,861.9000244140625,868.2000122070312,867.530517578125,127899,Axis Bank
2023-03-10,858.0,860.0,845.5999755859375,851.75,851.0932006835938,132893,Axis Bank
2023-03-13,848.9500122070312,856.9500122070312,828.4000244140625,832.25,831.6082763671875,140440,Axis Bank
2023-03-14,825.2999877929688,835.6500244140625,818.0,832.7999877929688,832.1578369140625,121797,Axis Bank
2023-03-15,840.0,843.2999877929688,819.9000244140625,823.7000122070312,823.0648803710938,125307,Axis Bank
2023-03-16,818.0,837.5499877929688,814.25,830.8499755859375,830.2092895507812,178256,Axis Bank
2023-03-17,839.6500244140625,841.2999877929688,823.0,837.5499877929688,836.9041748046875,123446,Axis Bank
2023-03-20,833.0499877929688,840.9000244140625,825.5,837.2000122070312,836.554443359375,146935,Axis Bank
2023-03-21,841.75,857.0499877929688,838.7000122070312,855.1500244140625,854.4906005859375,157088,Axis Bank
2023-03-22,854.5499877929688,859.9000244140625,847.2000122070312,849.5,848.844970703125,120153,Axis Bank
2023-03-23,848.0,861.25,845.0,848.75,848.0955200195312,122685,Axis Bank
2023-03-24,844.0,852.4000244140625,837.7999877929688,840.5,839.8518676757812,86488,Axis Bank
2023-03-27,844.9500122070312,844.9500122070312,828.75,832.9500122070312,832.3077392578125,116470,Axis Bank
2023-03-28,836.5,836.5,826.5999755859375,833.3499755859375,832.7073974609375,90075,Axis Bank
2023-03-29,830.2000122070312,848.5,830.1500244140625,843.0,842.3499755859375,114248,Axis Bank
2023-03-31,858.0,861.0,848.7000122070312,858.4500122070312,857.7880859375,157310,Axis Bank
2023-04-03,863.0499877929688,866.5,856.5499877929688,864.4500122070312,863.783447265625,97963,Axis Bank
2023-04-05,868.2999877929688,870.0,857.2000122070312,860.75,860.0862426757812,83730,Axis Bank
2023-04-06,861.6500244140625,863.2999877929688,849.25,851.7999877929688,851.1431884765625,195136,Axis Bank
2023-04-10,858.9500122070312,858.9500122070312,844.0499877929688,847.0499877929688,846.3968505859375,63151,Axis Bank
2023-04-11,847.0,855.3499755859375,844.25,853.25,852.592041015625,171143,Axis Bank
2023-04-12,855.9500122070312,856.4500122070312,847.0,850.8499755859375,850.1939086914062,93843,Axis Bank
2023-04-13,860.8499755859375,867.5499877929688,845.1500244140625,864.5999755859375,863.9332885742188,137660,Axis Bank
2023-04-17,880.0,880.0999755859375,850.0,864.4000244140625,863.7334594726562,247299,Axis Bank
2023-04-18,861.25,871.6500244140625,857.2999877929688,864.0999755859375,863.4336547851562,182479,Axis Bank
2023-04-19,866.8499755859375,874.4000244140625,862.5499877929688,873.1500244140625,872.4767456054688,168600,Axis Bank
2023-04-20,872.5499877929688,875.0999755859375,864.4000244140625,868.7999877929688,868.1300659179688,101142,Axis Bank
2023-04-21,868.5499877929688,873.7999877929688,857.7000122070312,863.75,863.083984375,212081,Axis Bank
2023-04-24,866.0499877929688,884.5999755859375,860.6500244140625,882.4500122070312,881.76953125,219941,Axis Bank
2023-04-25,887.3499755859375,895.5499877929688,874.4500122070312,878.3499755859375,877.6726684570312,253979,Axis Bank
2023-04-26,878.0,889.5,875.0,887.7999877929688,887.1154174804688,273423,Axis Bank
2023-04-27,886.5999755859375,889.7999877929688,877.5999755859375,881.0499877929688,880.37060546875,168190,Axis Bank
2023-04-28,882.0999755859375,889.1500244140625,853.75,860.0,859.3368530273438,340503,Axis Bank
2023-05-02,868.0,876.0,864.3499755859375,870.5499877929688,869.8787231445312,349502,Axis Bank
2023-05-03,862.3499755859375,866.5,854.0999755859375,859.9000244140625,859.2369384765625,181497,Axis Bank
2023-05-04,861.4500122070312,867.0,857.0499877929688,865.75,865.0823974609375,330020,Axis Bank
2023-05-05,863.5499877929688,885.0,863.0,864.9500122070312,864.2830200195312,208016,Axis Bank
2023-05-08,867.9500122070312,881.0,865.25,878.75,878.0723876953125,198836,Axis Bank
2023-05-09,883.0,889.9500122070312,880.0,888.2999877929688,887.614990234375,197246,Axis Bank
2023-05-10,891.0,892.25,877.3499755859375,890.0499877929688,889.3636474609375,211261,Axis Bank
2023-05-11,891.0,899.8499755859375,889.0499877929688,895.6500244140625,894.9594116210938,172712,Axis Bank
2023-05-12,896.0499877929688,913.4500122070312,894.2000122070312,910.7999877929688,910.09765625,137280,Axis Bank
2023-05-15,913.7999877929688,919.4500122070312,909.0999755859375,915.2999877929688,914.5941772460938,207207,Axis Bank
2023-05-16,917.0,922.2000122070312,911.9500122070312,917.75,917.0422973632812,64078,Axis Bank
2023-05-17,915.0499877929688,918.5499877929688,911.4500122070312,915.0,914.29443359375,150441,Axis Bank
2023-05-19,919.5999755859375,927.0,909.4500122070312,924.5,923.787109375,59285,Axis Bank
2023-05-22,917.5999755859375,928.1500244140625,915.0,917.5,916.79248046875,95385,Axis Bank
2023-05-23,916.5,922.4000244140625,912.4000244140625,915.0999755859375,914.3943481445312,57922,Axis Bank
2023-05-24,912.0,921.0499877929688,909.5499877929688,918.9500122070312,918.2413940429688,48504,Axis Bank
2023-05-25,915.5499877929688,923.4000244140625,912.5999755859375,921.0,920.289794921875,75042,Axis Bank
2023-05-26,917.25,927.7999877929688,915.0999755859375,926.9500122070312,926.2352294921875,64779,Axis Bank
2023-05-30,932.0,939.0,928.2000122070312,937.5999755859375,936.8770141601562,65529,Axis Bank
2023-05-31,933.75,939.25,910.4500122070312,914.7000122070312,913.9946899414062,185244,Axis Bank
2023-06-01,920.0499877929688,930.7999877929688,916.25,919.5,918.7909545898438,104298,Axis Bank
2023-06-02,920.0499877929688,930.5499877929688,920.0499877929688,926.0,925.2859497070312,75788,Axis Bank
2023-06-05,926.0,953.7999877929688,926.0,950.7999877929688,950.0668334960938,183162,Axis Bank
2023-06-06,950.2000122070312,970.5,950.2000122070312,968.9000244140625,968.1528930664062,122256,Axis Bank
2023-06-07,972.0,981.25,968.0999755859375,976.4000244140625,975.6470947265625,240402,Axis Bank
2023-06-08,972.0,973.2999877929688,960.2999877929688,962.4500122070312,961.7078857421875,81839,Axis Bank
2023-06-09,965.6500244140625,981.7000122070312,963.2000122070312,974.4500122070312,973.6986083984375,146889,Axis Bank
2023-06-12,974.4500122070312,977.9500122070312,968.8499755859375,974.25,973.498779296875,109289,Axis Bank
2023-06-13,973.4500122070312,989.5,973.4500122070312,986.4000244140625,985.639404296875,200933,Axis Bank
2023-06-14,986.4000244140625,988.2999877929688,976.0,977.75,976.9960327148438,563246,Axis Bank
2023-06-15,985.0,988.1500244140625,972.0,977.25,976.4964599609375,169142,Axis Bank
2023-06-16,982.0,985.2000122070312,977.5,980.9000244140625,980.1436767578125,108837,Axis Bank
2023-06-19,982.25,986.0,961.2000122070312,965.75,965.0053100585938,78563,Axis Bank
2023-06-20,965.7999877929688,976.8499755859375,958.75,974.4500122070312,973.6986083984375,103103,Axis Bank
2023-06-21,977.0,977.25,963.25,965.8499755859375,965.105224609375,60653,Axis Bank
2023-06-22,963.7000122070312,973.0,958.7999877929688,965.0499877929688,964.3058471679688,87033,Axis Bank
2023-06-23,961.0,965.5999755859375,955.0,958.2999877929688,957.56103515625,103880,Axis Bank
2023-06-26,957.0499877929688,963.4500122070312,953.0999755859375,959.7999877929688,959.0598754882812,69877,Axis Bank
2023-06-27,966.0499877929688,975.7000122070312,961.0,973.4500122070312,972.6994018554688,75306,Axis Bank
2023-06-28,976.0499877929688,984.0,967.0499877929688,978.2999877929688,977.5455932617188,237347,Axis Bank
2023-06-30,974.9500122070312,989.9000244140625,974.9500122070312,987.7999877929688,987.0382690429688,196362,Axis Bank
2023-07-07,979.9500122070312,989.2000122070312,971.9500122070312,978.7000122070312,977.9453125,461623,Axis Bank
2023-07-10,977.3499755859375,985.75,960.4500122070312,964.0999755859375,963.3565673828125,113846,Axis Bank
2023-07-14,961.7000122070312,966.5,948.0,957.75,957.011474609375,183331,Axis Bank
2023-07-17,958.5499877929688,968.4000244140625,950.5,965.2000122070312,964.4557495117188,106260,Axis Bank
2023-07-19,963.0999755859375,969.7000122070312,956.7999877929688,964.0499877929688,963.3065795898438,98099,Axis Bank
2023-07-20,961.7000122070312,979.7999877929688,958.0,977.9000244140625,977.1459350585938,84049,Axis Bank
2023-07-21,970.5999755859375,985.0,967.5499877929688,971.4000244140625,970.6510009765625,598837,Axis Bank
2023-07-24,973.4000244140625,984.7999877929688,968.7000122070312,971.5499877929688,970.8008422851562,179422,Axis Bank
2023-07-26,965.0,979.8499755859375,963.0,976.8499755859375,976.0967407226562,159434,Axis Bank
2023-07-28,959.75,969.0,942.0999755859375,950.0,949.2674560546875,563229,Axis Bank
2023-08-03,942.0499877929688,946.7000122070312,927.25,936.5999755859375,935.8777465820312,148386,Axis Bank
2023-08-04,943.0499877929688,954.75,934.7000122070312,952.0999755859375,951.3657836914062,462550,Axis Bank
2023-08-07,950.0,954.2999877929688,944.5,947.0999755859375,946.3696899414062,85332,Axis Bank
2023-08-08,948.0499877929688,959.9000244140625,944.75,952.5999755859375,951.8654174804688,65696,Axis Bank
2023-08-09,950.0499877929688,953.2999877929688,944.5,950.2999877929688,949.5671997070312,104076,Axis Bank
2023-08-10,949.0,951.5999755859375,937.7999877929688,939.6500244140625,938.9254760742188,108689,Axis Bank
2023-08-11,938.75,945.4500122070312,933.0,936.8499755859375,936.1275634765625,74952,Axis Bank
2023-08-14,936.6500244140625,943.0499877929688,929.0,939.7000122070312,938.9754028320312,47219,Axis Bank
2023-08-16,936.0,939.8499755859375,931.4000244140625,933.4000244140625,932.6802978515625,57427,Axis Bank
2023-08-17,934.4000244140625,942.9000244140625,933.0,936.6500244140625,935.9277954101562,101790,Axis Bank
2023-08-18,936.4000244140625,945.9500122070312,930.7999877929688,942.9500122070312,942.222900390625,945844,Axis Bank
2023-08-21,945.9500122070312,954.25,944.0,952.5,951.7655029296875,100672,Axis Bank
2023-08-22,953.0,959.0499877929688,948.9500122070312,957.4500122070312,956.7117309570312,129712,Axis Bank
2023-08-23,960.5999755859375,980.2999877929688,958.0499877929688,978.7999877929688,978.0452270507812,486504,Axis Bank
2023-08-24,983.7000122070312,994.5499877929688,979.25,981.6500244140625,980.89306640625,142356,Axis Bank
2023-08-25,976.9500122070312,988.0,971.0,983.1500244140625,982.3919067382812,807319,Axis Bank
2023-08-28,983.0,992.0,921.0,989.7999877929688,989.0367431640625,114957,Axis Bank
2023-08-29,991.0,991.0,977.5,980.2999877929688,979.5440673828125,58309,Axis Bank
2023-08-30,981.0999755859375,997.8499755859375,979.7000122070312,982.5499877929688,981.7923583984375,309413,Axis Bank
2023-08-31,982.9000244140625,994.9500122070312,969.0499877929688,974.0,973.2489624023438,411828,Axis Bank
2023-09-01,974.0,993.0,968.75,991.3499755859375,990.5855102539062,669157,Axis Bank
2023-09-04,992.5999755859375,994.5999755859375,979.8499755859375,982.0999755859375,981.3426513671875,121713,Axis Bank
2023-09-05,986.4000244140625,986.4000244140625,978.0,981.5,980.7431640625,81255,Axis Bank
2023-09-06,981.9500122070312,983.0499877929688,962.0999755859375,965.25,964.5056762695312,135481,Axis Bank
2023-09-07,963.2000122070312,979.25,963.2000122070312,978.0499877929688,977.2958374023438,122390,Axis Bank
2023-09-08,978.25,987.25,972.7000122070312,980.6500244140625,979.8938598632812,374268,Axis Bank
2023-09-11,985.0,1003.8499755859375,979.5,1000.2000122070312,999.4287719726562,260672,Axis Bank
2023-09-12,1005.0499877929688,1009.9500122070312,998.0,999.5999755859375,998.8291625976562,200929,Axis Bank
2023-09-13,1000.5499877929688,1017.5,993.9000244140625,1015.2000122070312,1014.4171752929688,153917,Axis Bank
2023-09-14,1015.2000122070312,1022.0999755859375,1009.0499877929688,1020.7000122070312,1019.9129638671875,161072,Axis Bank
2023-09-15,1021.0,1031.4000244140625,1014.4000244140625,1026.800048828125,1026.00830078125,120200,Axis Bank
2023-09-18,1023.9500122070312,1029.800048828125,1019.0,1025.0,1024.2095947265625,55521,Axis Bank
2023-09-20,1014.8499755859375,1047.449951171875,1012.7999877929688,1027.25,1026.4578857421875,195276,Axis Bank
2023-09-21,1026.1500244140625,1033.4000244140625,1012.1500244140625,1014.9500122070312,1014.1673583984375,74033,Axis Bank
2023-09-22,1010.0499877929688,1027.0,1008.3499755859375,1018.2000122070312,1017.4148559570312,136447,Axis Bank
2023-09-25,1012.0499877929688,1025.9000244140625,1005.2999877929688,1019.0,1018.2142333984375,66821,Axis Bank
2023-09-26,1017.25,1020.0,1011.0,1014.0999755859375,1013.3179931640625,37786,Axis Bank
2023-09-27,1015.7999877929688,1027.8499755859375,1004.5,1025.0999755859375,1024.3095703125,45664,Axis Bank
2023-09-28,1027.75,1037.550048828125,1025.199951171875,1031.25,1030.454833984375,80271,Axis Bank
2023-09-29,1031.949951171875,1040.300048828125,1024.550048828125,1036.75,1035.9505615234375,196123,Axis Bank
2023-10-03,1035.949951171875,1044.4000244140625,1032.5,1040.0,1039.197998046875,90950,Axis Bank
2023-10-04,1036.949951171875,1036.949951171875,988.2999877929688,994.4000244140625,993.6332397460938,924053,Axis Bank
2023-10-05,998.2999877929688,1008.9000244140625,988.8499755859375,1003.5999755859375,1002.8261108398438,92141,Axis Bank
2023-10-06,1006.9500122070312,1007.8499755859375,999.0999755859375,1000.9500122070312,1000.1781616210938,308264,Axis Bank
2023-10-09,991.2999877929688,999.5,988.4000244140625,996.1500244140625,995.3818969726562,84698,Axis Bank
2023-10-10,996.25,1014.7000122070312,996.25,1012.4000244140625,1011.619384765625,116573,Axis Bank
2023-10-11,1018.0,1025.5999755859375,1012.0999755859375,1019.2999877929688,1018.5139770507812,1129530,Axis Bank
2023-10-12,1019.2999877929688,1030.9000244140625,1015.5,1017.6500244140625,1016.8652954101562,123910,Axis Bank
2023-10-13,1010.5499877929688,1011.2000122070312,992.0,993.9500122070312,993.18359375,363760,Axis Bank
2023-10-16,991.9500122070312,1009.2999877929688,991.0499877929688,1005.2000122070312,1004.4249267578125,96841,Axis Bank
2023-10-17,1006.5499877929688,1014.5,1003.5,1008.3499755859375,1007.5724487304688,132113,Axis Bank
2023-10-18,1010.7000122070312,1014.0,989.3499755859375,992.9500122070312,992.184326171875,121694,Axis Bank
2023-10-19,979.4000244140625,998.9000244140625,979.3499755859375,990.9500122070312,990.1859130859375,523969,Axis Bank
2023-10-20,990.0499877929688,992.9500122070312,977.9500122070312,980.2999877929688,979.5440673828125,349581,Axis Bank
2023-10-23,980.0,985.0,961.25,963.4500122070312,962.7070922851562,67637,Axis Bank
2023-10-25,963.4500122070312,974.0,951.5499877929688,955.3499755859375,954.61328125,90908,Axis Bank
2023-10-26,959.8499755859375,975.0,953.2999877929688,971.9500122070312,971.2005615234375,495732,Axis Bank
2023-10-27,981.6500244140625,1004.5,973.3499755859375,1001.75,1000.9775390625,416478,Axis Bank
2023-10-30,1001.75,1002.1500244140625,979.5,988.6500244140625,987.8876953125,174765,Axis Bank
2023-10-31,996.75,996.75,978.2000122070312,981.9000244140625,981.1428833007812,56492,Axis Bank
2023-11-01,979.8499755859375,979.8499755859375,968.0,971.4500122070312,970.700927734375,100924,Axis Bank
2023-11-02,978.7999877929688,988.0499877929688,974.5999755859375,982.3499755859375,981.5924682617188,73082,Axis Bank
2023-11-03,986.0499877929688,991.8499755859375,982.0,988.8499755859375,988.0874633789062,352310,Axis Bank
2023-11-06,990.5999755859375,1015.9000244140625,990.5999755859375,1009.2999877929688,1008.521728515625,210920,Axis Bank
2023-11-07,1009.25,1022.0,1005.5,1021.0999755859375,1020.3126220703125,93980,Axis Bank
2023-11-08,1022.5999755859375,1026.3499755859375,1015.7000122070312,1020.7000122070312,1019.9129638671875,124494,Axis Bank
2023-11-09,1021.7000122070312,1028.5,1016.8499755859375,1022.0,1021.2119140625,60328,Axis Bank
2023-11-10,1015.25,1031.4000244140625,1015.25,1028.8499755859375,1028.056640625,261291,Axis Bank
2023-11-13,1039.1500244140625,1039.1500244140625,1023.5499877929688,1025.199951171875,1024.409423828125,374562,Axis Bank
2023-11-15,1045.0,1045.0,1032.6500244140625,1041.300048828125,1040.4970703125,56501,Axis Bank
2023-11-16,1035.050048828125,1043.8499755859375,1022.3499755859375,1025.5999755859375,1024.80908203125,207416,Axis Bank
2023-11-17,1017.4000244140625,1020.4500122070312,991.5,994.5,993.733154296875,370764,Axis Bank
2023-11-20,984.7999877929688,994.6500244140625,981.4000244140625,988.5499877929688,987.7877197265625,220853,Axis Bank
2023-11-21,988.75,997.0499877929688,986.5999755859375,991.7000122070312,990.935302734375,57939,Axis Bank
2023-11-22,991.6500244140625,999.8499755859375,988.0,998.2000122070312,997.4302978515625,66264,Axis Bank
2023-11-23,998.25,1003.4500122070312,995.5,999.0499877929688,998.2796020507812,135924,Axis Bank
2023-11-24,1001.0,1010.5,999.7999877929688,1008.1500244140625,1007.3726196289062,542654,Axis Bank
2023-11-28,1010.3499755859375,1021.7999877929688,1009.4500122070312,1020.4000244140625,1019.6131591796875,51920,Axis Bank
2023-11-29,1022.0499877929688,1063.800048828125,1020.7999877929688,1060.4000244140625,1059.5823974609375,141427,Axis Bank
2023-11-30,1061.050048828125,1080.8499755859375,1055.3499755859375,1074.6500244140625,1073.8214111328125,328633,Axis Bank
